Date,Adj Close,Close,High,Low,Open,Volume,daily_return,lag_return_1,lag_return_2,moving_avg_5,moving_avg_20,volatility_5,target_direction
1996-04-03,39.0130615234375,65.5625,65.609375,65.171875,65.328125,288000,0.0,0.0019102196752627254,0.011594202898550732,65.25,64.85390625,0.006011580468544453,0
1996-04-04,38.98517608642578,65.515625,65.71875,65.5,65.5625,934900,-0.0007149666348903461,0.0,0.0019102196752627254,65.353125,64.8484375,0.0061024145332401955,0
1996-04-08,38.31574249267578,64.390625,64.390625,63.59375,63.875,2217200,-0.01717147626997373,-0.0007149666348903461,0.0,65.29375,64.89296875,0.010363455434885743,0
1996-04-09,38.166988372802734,64.140625,64.640625,64.015625,64.640625,1180900,-0.003882552778451842,-0.01717147626997373,-0.0007149666348903461,65.034375,64.88828125,0.007668437470516655,0
1996-04-10,37.48826217651367,63.0,64.3125,62.75,64.03125,939500,-0.017783191230207107,-0.003882552778451842,-0.01717147626997373,64.521875,64.8515625,0.008857366751162601,0
1996-04-11,37.44173812866211,62.921875,63.46875,62.125,63.15625,1276000,-0.0012400793650794162,-0.017783191230207107,-0.003882552778451842,63.99375,64.7890625,0.008593935073493254,1
1996-04-12,37.91592788696289,63.71875,63.8125,63.171875,63.359375,411300,0.01266451452694306,-0.0012400793650794162,-0.017783191230207107,63.634375,64.75234375,0.012627462840581494,1
1996-04-15,38.232051849365234,64.25,64.328125,63.84375,64.046875,484200,0.008337420304070697,0.01266451452694306,-0.0012400793650794162,63.60625,64.75859375,0.011853601250806997,1
1996-04-16,38.34364318847656,64.4375,64.65625,64.234375,64.375,429700,0.0029182879377431803,0.008337420304070697,0.01266451452694306,63.665625,64.7125,0.011740981316114705,0
1996-04-17,38.25065612792969,64.28125,64.5625,63.84375,64.375,525300,-0.002424830261881672,0.0029182879377431803,0.008337420304070697,63.921875,64.665625,0.006398846899122733,1
1996-04-18,38.30645751953125,64.375,64.578125,64.09375,64.4375,818600,0.001458434613514914,-0.002424830261881672,0.0029182879377431803,64.2125,64.62734375,0.005938225901810715,1
1996-04-19,38.3994140625,64.53125,64.859375,64.421875,64.6875,885100,0.0024271844660195274,0.001458434613514914,-0.002424830261881672,64.375,64.6046875,0.003859571869862785,1
1996-04-22,38.69694900512695,65.03125,65.28125,64.59375,65.125,828900,0.0077481840193704965,0.0024271844660195274,0.001458434613514914,64.53125,64.5984375,0.0036412472814507353,1
1996-04-23,38.81779861450195,65.234375,65.28125,64.78125,64.921875,225400,0.0031234983181163134,0.0077481840193704965,0.0024271844660195274,64.690625,64.60859375,0.0036493385063513704,0
1996-04-24,38.678348541259766,65.0,65.5625,64.859375,65.5625,699000,-0.003592814371257469,0.0031234983181163134,0.0077481840193704965,64.834375,64.59140625,0.004055490543775097,1
1996-04-25,38.855010986328125,65.296875,65.5625,64.75,65.140625,475500,0.004567307692307621,-0.003592814371257469,0.0031234983181163134,65.01875,64.61875,0.004144414149999387,1
1996-04-26,38.93869400024414,65.4375,65.8125,65.234375,65.46875,563300,0.002153625269203152,0.004567307692307621,-0.003592814371257469,65.2,64.640625,0.0041532646376287435,0
1996-04-29,38.93869400024414,65.4375,65.5625,65.15625,65.15625,219900,0.0,0.002153625269203152,0.004567307692307621,65.28125,64.678125,0.0031759414120914294,0
1996-04-30,38.910797119140625,65.390625,65.5625,65.125,65.4375,184400,-0.0007163323782235498,0.0,0.002153625269203152,65.3125,64.67578125,0.0030723161455268704,1
1996-05-01,38.99447250366211,65.53125,65.796875,65.28125,65.375,561900,0.0021505376344086446,-0.0007163323782235498,0.0,65.41875,64.67421875,0.0020817714619715566,0
1996-05-02,38.32505416870117,64.40625,65.375,64.09375,65.015625,1299600,-0.01716738197424894,0.0021505376344086446,-0.0007163323782235498,65.240625,64.61640625,0.008179459125342051,0
1996-05-03,38.269229888916016,64.3125,64.984375,63.75,64.78125,1329300,-0.0014556040756914523,-0.01716738197424894,0.0021505376344086446,65.015625,64.55625,0.007792382405799931,0
1996-05-06,38.232051849365234,64.25,64.5625,63.6875,64.5625,647500,-0.0009718172983479434,-0.0014556040756914523,-0.01716738197424894,64.778125,64.54921875,0.007696731376318505,0
1996-05-07,38.07401657104492,63.984375,64.25,63.765625,64.25,582100,-0.004134241245136172,-0.0009718172983479434,-0.0014556040756914523,64.496875,64.54140625,0.007522841654093189,1
1996-05-08,38.54819107055664,64.78125,64.78125,63.078125,63.671875,1694700,0.01245421245421241,-0.004134241245136172,-0.0009718172983479434,64.346875,64.63046875,0.01054226264269757,0
1996-05-09,38.52030563354492,64.734375,65.0625,64.5,64.5625,593400,-0.0007235890014472002,0.01245421245421241,-0.004134241245136172,64.4125,64.72109375,0.006527681832728991,1
1996-05-10,38.9015007019043,65.375,65.59375,65.0625,65.375,925100,0.009896210475500933,-0.0007235890014472002,0.01245421245421241,64.625,64.80390625,0.0073657169770592985,1
1996-05-13,39.487266540527344,66.359375,66.640625,65.46875,65.53125,867500,0.015057361376673128,0.009896210475500933,-0.0007235890014472002,65.046875,64.909375,0.008448108532605737,1
1996-05-14,39.72898483276367,66.765625,66.9375,66.5625,66.625,632300,0.006121968448316473,0.015057361376673128,0.009896210475500933,65.603125,65.02578125,0.006150103026147003,0
1996-05-15,39.682491302490234,66.6875,67.3125,66.640625,66.78125,466100,-0.0011701380762929592,0.006121968448316473,0.015057361376673128,65.984375,65.14609375,0.006959072687011403,1
1996-05-16,39.766197204589844,66.828125,66.9375,66.28125,66.3125,514400,0.0021087160262418525,-0.0011701380762929592,0.006121968448316473,66.403125,65.26875,0.0063830393233086915,1
1996-05-17,39.980018615722656,67.1875,67.296875,67.0,67.0,427700,0.0053776011222819164,0.0021087160262418525,-0.0011701380762929592,66.765625,65.4015625,0.006077345794707012,1
1996-05-20,40.24966049194336,67.640625,67.75,66.984375,67.65625,788500,0.006744186046511613,0.0053776011222819164,0.0021087160262418525,67.021875,65.53203125,0.0033205669366784566,0
1996-05-21,40.193904876708984,67.546875,67.875,67.5,67.75,352700,-0.001386001386001423,0.006744186046511613,0.0053776011222819164,67.178125,65.64765625,0.003704098803568122,1
1996-05-22,40.57505416870117,68.1875,68.1875,67.390625,67.625,1218100,0.009484154522322541,-0.001386001386001423,0.006744186046511613,67.478125,65.80703125,0.004213244909573326,0
1996-05-23,40.40770721435547,67.90625,68.4375,67.53125,68.28125,967900,-0.004124656278643446,0.009484154522322541,-0.001386001386001423,67.69375,65.9375,0.005733105221954661,1
1996-05-24,40.56578826904297,68.171875,68.328125,67.9375,67.96875,659100,0.003911642890013889,-0.004124656278643446,0.009484154522322541,67.890625,66.07421875,0.0056317079370429846,0
1996-05-28,40.15668487548828,67.484375,68.375,67.3125,68.375,456400,-0.010084804033921646,0.003911642890013889,-0.004124656278643446,67.859375,66.1765625,0.007498658116113449,0
1996-05-29,39.88703918457031,67.03125,67.6875,66.8125,67.625,649600,-0.006714517249363228,-0.010084804033921646,0.003911642890013889,67.75625,66.25859375,0.008026771479569107,1
1996-05-30,40.091590881347656,67.375,67.71875,66.75,66.9375,895800,0.00512820512820511,-0.006714517249363228,-0.010084804033921646,67.59375,66.35078125,0.00665495557169924,0
1996-05-31,39.794071197509766,66.875,67.640625,66.875,67.359375,923500,-0.007421150278293154,0.00512820512820511,-0.006714517249363228,67.3875,66.47421875,0.007024433383742001,1
1996-06-03,39.90563201904297,67.0625,67.109375,66.703125,66.890625,503100,0.002803738317757043,-0.007421150278293154,0.00512820512820511,67.165625,66.61171875,0.006763092719022392,1
1996-06-04,40.18458938598633,67.53125,67.59375,67.25,67.375,627100,0.006989748369058635,0.002803738317757043,-0.007421150278293154,67.175,66.77578125,0.006764810883592885,1
1996-06-05,40.537872314453125,68.125,68.203125,67.421875,67.5625,428000,0.008792225821379063,0.006989748369058635,0.002803738317757043,67.39375,66.9828125,0.006369887584648248,0
1996-06-06,40.24036407470703,67.625,68.5,67.5,68.5,523300,-0.007339449541284404,0.008792225821379063,0.006989748369058635,67.44375,67.125,0.007746538893552517,0
1996-06-07,40.24036407470703,67.625,67.640625,66.1875,66.1875,1422800,0.0,-0.007339449541284404,0.008792225821379063,67.59375,67.26953125,0.0063755901518255794,0
1996-06-10,40.11019515991211,67.40625,67.734375,67.296875,67.53125,548800,-0.0032347504621071943,0.0,-0.007339449541284404,67.6625,67.37109375,0.0068019623065956455,0
1996-06-11,40.072994232177734,67.34375,68.03125,67.34375,67.65625,688700,-0.0009272137227630539,-0.0032347504621071943,0.0,67.625,67.4203125,0.00593772158496612,0
1996-06-12,39.99861526489258,67.21875,67.734375,67.109375,67.5625,1120600,-0.001856148491879317,-0.0009272137227630539,-0.0032347504621071943,67.44375,67.44296875,0.0028701589220380295,0
1996-06-13,39.99861526489258,67.21875,67.46875,66.828125,67.375,1502000,0.0,-0.001856148491879317,-0.0009272137227630539,67.3625,67.46953125,0.0013715946035251466,0
1996-06-14,39.83126449584961,66.9375,67.25,66.71875,67.25,1468200,-0.004184100418409997,0.0,-0.001856148491879317,67.225,67.475,0.0016925047243078514,0
1996-06-17,39.803375244140625,66.890625,67.21875,66.71875,66.96875,1101000,-0.0007002801120448154,-0.004184100418409997,0.0,67.121875,67.46015625,0.0016235181934037084,0
1996-06-18,39.47795867919922,66.34375,67.03125,66.328125,66.84375,718000,-0.008175659892548426,-0.0007002801120448154,-0.004184100418409997,66.921875,67.3953125,0.00330852127468984,1
1996-06-19,39.65460205078125,66.640625,67.0,66.421875,66.65625,552100,0.004474799811587271,-0.008175659892548426,-0.0007002801120448154,66.80625,67.35,0.004746605769070375,0
1996-06-20,39.626712799072266,66.59375,66.921875,66.1875,66.703125,1234400,-0.0007033997655334634,0.004474799811587271,-0.008175659892548426,66.68125,67.2703125,0.004693115697454181,1
1996-06-21,39.96754837036133,66.8125,66.8125,66.375,66.5625,573300,0.003284842796809073,-0.0007033997655334634,0.004474799811587271,66.65625,67.215625,0.0049492005451777345,1
1996-06-24,40.042335510253906,66.9375,67.21875,66.84375,66.96875,416500,0.00187090739008422,0.003284842796809073,-0.0007033997655334634,66.665625,67.15390625,0.005038292329208281,0
1996-06-25,39.995582580566406,66.859375,67.171875,66.78125,67.125,454400,-0.0011671335200746924,0.00187090739008422,0.003284842796809073,66.76875,67.12265625,0.0024559987796629614,0
1996-06-26,39.72452163696289,66.40625,66.921875,66.390625,66.78125,838200,-0.006777284412245899,-0.0011671335200746924,0.00187090739008422,66.721875,67.09140625,0.0038613513000665877,1
1996-06-27,40.004940032958984,66.875,67.046875,66.15625,66.40625,1090500,0.007058823529411784,-0.006777284412245899,-0.0011671335200746924,66.778125,67.06640625,0.0051904820309786985,1
1996-06-28,40.14512634277344,67.109375,67.5,66.96875,67.15625,1060800,0.003504672897196359,0.007058823529411784,-0.006777284412245899,66.8375,67.078125,0.005217082666772997,1
1996-07-01,40.49097442626953,67.6875,67.703125,67.1875,67.28125,471300,0.008614668218859034,0.003504672897196359,0.007058823529411784,66.9875,67.109375,0.006292388296026128,0
1996-07-02,40.341407775878906,67.4375,67.640625,67.328125,67.625,389400,-0.003693444136657398,0.008614668218859034,0.003504672897196359,67.103125,67.1046875,0.006721819976328415,0
1996-07-03,40.257320404052734,67.296875,67.5,67.0625,67.40625,308300,-0.0020852641334568878,-0.003693444136657398,0.008614668218859034,67.28125,67.06328125,0.00544065713224591,0
1996-07-05,39.22911834716797,65.578125,66.4375,65.375,66.125,842900,-0.025539818899465994,-0.0020852641334568878,-0.003693444136657398,67.021875,66.9609375,0.013067571476064325,0
1996-07-08,39.07023239135742,65.3125,65.984375,65.125,65.625,942000,-0.0040505122706695484,-0.025539818899465994,-0.0020852641334568878,66.6625,66.8453125,0.012427108350294907,1
1996-07-09,39.22911834716797,65.578125,65.8125,65.375,65.609375,716300,0.004066985645932997,-0.0040505122706695484,-0.025539818899465994,66.240625,66.75390625,0.011261166825256371,1
1996-07-10,39.38803482055664,65.84375,65.84375,64.921875,65.5625,1132300,0.0040505122706695484,0.004066985645932997,-0.0040505122706695484,65.921875,66.67890625,0.012196183388449185,0
1996-07-11,38.59354782104492,64.515625,65.6875,63.875,65.5625,1587400,-0.0201708590412909,0.0040505122706695484,0.004066985645932997,65.365625,66.54375,0.013799095566792279,1
1996-07-12,38.62159729003906,64.5625,64.90625,64.078125,64.625,1312000,0.0007265681763137799,-0.0201708590412909,0.0040505122706695484,65.1625,66.4109375,0.01011747033813843,0
1996-07-15,37.48125457763672,62.65625,64.71875,62.65625,64.71875,1951300,-0.029525653436592414,0.0007265681763137799,-0.0201708590412909,64.63125,66.196875,0.01563903939991175,1
1996-07-16,37.57472229003906,62.8125,63.5,60.375,62.84375,4141000,0.0024937655860348684,-0.029525653436592414,0.0007265681763137799,64.078125,65.99296875,0.015344329151440319,1
1996-07-17,38.023372650146484,63.5625,64.0,63.0,63.75,1340500,0.011940298507462588,0.0024937655860348684,-0.029525653436592414,63.621875,65.85390625,0.017243838446908823,1
1996-07-18,38.546791076660156,64.4375,64.546875,63.328125,63.75,1432500,0.013765978367748177,0.011940298507462588,0.0024937655860348684,63.60625,65.74375,0.01739620718277618,0
1996-07-19,38.26639938354492,63.96875,64.375,63.625,64.28125,1216000,-0.007274490785645016,0.013765978367748177,0.011940298507462588,63.4875,65.6125,0.01766480846665927,0
1996-07-22,37.98598861694336,63.5,63.75,63.015625,63.53125,519800,-0.007327796775769446,-0.007274490785645016,0.013765978367748177,63.65625,65.446875,0.010098598786229583,0
1996-07-23,37.49995040893555,62.6875,63.9375,62.578125,63.59375,1479800,-0.012795275590551158,-0.007327796775769446,-0.007274490785645016,63.63125,65.234375,0.01226615973145427,1
1996-07-24,37.57472229003906,62.8125,63.1875,61.625,61.9375,2463400,0.001994017946161497,-0.012795275590551158,-0.007327796775769446,63.48125,65.03203125,0.010448990080678204,1
1996-07-25,37.91120529174805,63.375,63.5625,63.125,63.4375,1989800,0.008955223880596996,0.001994017946161497,-0.012795275590551158,63.26875,64.88046875,0.008665976382574284,1
1996-07-26,38.11685562133789,63.71875,63.8125,63.390625,63.5625,642300,0.005424063116370892,0.008955223880596996,0.001994017946161497,63.21875,64.72265625,0.009058092167933731,0
1996-07-29,37.696224212646484,63.015625,63.71875,62.9375,63.625,1297900,-0.01103482099068176,0.005424063116370892,0.008955223880596996,63.121875,64.51796875,0.009848327350866876,1
1996-07-30,38.06077194213867,63.625,63.6875,62.9375,63.4375,1868200,0.009670220679395047,-0.01103482099068176,0.005424063116370892,63.309375,64.31484375,0.00842349099766562,1
1996-07-31,38.341156005859375,64.09375,64.265625,63.515625,63.671875,767100,0.007367387033398787,0.009670220679395047,-0.01103482099068176,63.565625,64.14765625,0.008603626322784925,1
1996-08-01,38.97676086425781,65.15625,65.390625,64.0625,64.15625,1168600,0.016577279375914244,0.007367387033398787,0.009670220679395047,63.921875,64.040625,0.010209544989501721,1
1996-08-02,39.817996978759766,66.5625,66.59375,65.75,66.0,1098500,0.021582733812949728,0.016577279375914244,0.007367387033398787,64.490625,64.08984375,0.012450992381501737,0
1996-08-05,39.58432388305664,66.171875,66.59375,65.96875,66.578125,710200,-0.005868544600938996,0.021582733812949728,0.016577279375914244,65.121875,64.1328125,0.010442466327844086,1
1996-08-06,39.70582580566406,66.375,66.515625,65.796875,66.15625,640000,0.0030696576151121313,-0.005868544600938996,0.021582733812949728,65.671875,64.17265625,0.010881365113987521,1
1996-08-07,39.80865478515625,66.546875,66.75,66.125,66.625,917800,0.002589453860640356,0.0030696576151121313,-0.005868544600938996,66.1625,64.2078125,0.011215381957577817,0
1996-08-08,39.74320983886719,66.4375,66.5625,66.1875,66.5625,925100,-0.0016435783047663577,0.002589453860640356,0.0030696576151121313,66.41875,64.30390625,0.010502752547857727,0
1996-08-09,39.61233901977539,66.21875,66.765625,66.0625,66.671875,648800,-0.0032925682031984538,-0.0016435783047663577,0.002589453860640356,66.35,64.38671875,0.0038345417577594115,1
1996-08-12,39.90210723876953,66.703125,66.859375,66.0,66.25,764200,0.007314771118452024,-0.0032925682031984538,-0.0016435783047663577,66.45625,64.5890625,0.0041909205559144385,0
1996-08-13,39.58432388305664,66.171875,66.625,66.0,66.578125,805200,-0.007964394471773217,0.007314771118452024,-0.0032925682031984538,66.415625,64.75703125,0.005817849693297417,1
1996-08-14,39.72452163696289,66.40625,66.46875,66.0,66.1875,533800,0.0035419126328217754,-0.007964394471773217,0.007314771118452024,66.3875,64.89921875,0.005962161635230057,0
1996-08-15,39.64975357055664,66.28125,66.625,66.203125,66.234375,632600,-0.0018823529411764461,0.0035419126328217754,-0.007964394471773217,66.35625,64.99140625,0.00597546603282235,1
1996-08-16,39.98624038696289,66.84375,66.875,66.46875,66.46875,475100,0.008486562942008558,-0.0018823529411764461,0.0035419126328217754,66.48125,65.13515625,0.006837596514189953,1
1996-08-19,40.004940032958984,66.875,66.921875,66.625,66.859375,436400,0.0004675081813931836,0.008486562942008558,-0.0018823529411764461,66.515625,65.30390625,0.006130999119710164,0
1996-08-20,39.97687530517578,66.828125,66.90625,66.671875,66.890625,645700,-0.0007009345794392052,0.0004675081813931836,0.008486562942008558,66.646875,65.5109375,0.004158356409532706,0
1996-08-21,39.83668518066406,66.59375,66.8125,66.375,66.65625,266400,-0.003507131166705646,-0.0007009345794392052,0.0004675081813931836,66.684375,65.7,0.004661940162467109,1
1996-08-22,40.21056365966797,67.21875,67.34375,66.71875,66.75,584800,0.00938526513374005,-0.003507131166705646,-0.0007009345794392052,66.871875,65.8921875,0.005770100370727449,0
1996-08-23,39.995582580566406,66.859375,67.203125,66.640625,67.09375,757100,-0.005346350534635058,0.00938526513374005,-0.003507131166705646,66.875,66.04921875,0.005693388808315315,0
1996-08-26,39.799312591552734,66.53125,66.78125,66.421875,66.703125,784700,-0.00490768871231595,-0.005346350534635058,0.00938526513374005,66.80625,66.225,0.006090740757091966,1
1996-08-27,39.94886016845703,66.78125,66.84375,66.5,66.71875,389400,0.003757632691404389,-0.00490768871231595,-0.005346350534635058,66.796875,66.3828125,0.00646326918888634,0
1996-08-28,39.88340759277344,66.671875,67.0,66.65625,66.9375,227600,-0.0016378100140383989,0.003757632691404389,-0.00490768871231595,66.8125,66.51171875,0.006269794150337047,0
1996-08-29,39.49085998535156,66.015625,66.59375,65.625,66.59375,680200,-0.00984298101710801,-0.0016378100140383989,0.003757632691404389,66.571875,66.5546875,0.005042802948527952,0
1996-08-30,39.079566955566406,65.328125,66.015625,65.125,66.0,1500900,-0.010414201183431948,-0.00984298101710801,-0.0016378100140383989,66.265625,66.49296875,0.005916346962854708,1
1996-09-03,39.331966400146484,65.75,65.84375,64.375,64.46875,1782000,0.006457785218847212,-0.010414201183431948,-0.00984298101710801,66.109375,66.471875,0.00769029559614652,1
1996-09-04,39.36931228637695,65.8125,66.75,65.484375,65.75,930200,0.000950570342205248,0.006457785218847212,-0.010414201183431948,65.915625,66.44375,0.00722247064438848,0
1996-09-05,38.892635345458984,65.015625,65.765625,65.015625,65.5,616600,-0.012108262108262102,0.000950570342205248,0.006457785218847212,65.584375,66.3671875,0.008215613048186828,1
1996-09-06,39.444114685058594,65.9375,66.171875,65.140625,65.25,804900,0.014179283826003308,-0.012108262108262102,0.000950570342205248,65.56875,66.3421875,0.011164110826118607,1
1996-09-09,39.91146469116211,66.71875,66.734375,66.078125,66.1875,719200,0.011848341232227444,0.014179283826003308,-0.012108262108262102,65.846875,66.3671875,0.010484244722286946,0
1996-09-10,39.89277267456055,66.6875,66.90625,66.375,66.625,669900,-0.0004683840749414303,0.011848341232227444,0.014179283826003308,66.034375,66.36640625,0.010579311587975615,1
1996-09-11,40.117088317871094,67.0625,67.125,66.40625,66.5625,713500,0.005623242736644718,-0.0004683840749414303,0.011848341232227444,66.284375,66.4109375,0.01057261022116449,1
1996-09-12,40.39749526977539,67.53125,67.734375,67.15625,67.25,713300,0.006989748369058635,0.005623242736644718,-0.0004683840749414303,66.7875,66.4671875,0.005716385309400509,1
1996-09-13,41.01439666748047,68.5625,68.625,68.125,68.3125,2008800,0.015270708005552969,0.006989748369058635,0.005623242736644718,67.3125,66.58125,0.006040438663933191,1
1996-09-16,41.163963317871094,68.8125,69.15625,68.5625,68.65625,1220200,0.003646308113035568,0.015270708005552969,0.006989748369058635,67.73125,66.6796875,0.005792711456892182,0
1996-09-17,41.07047653198242,68.65625,68.984375,68.234375,68.875,604700,-0.002270663033605791,0.003646308113035568,0.015270708005552969,68.125,66.76875,0.006342349586360138,0
1996-09-18,40.96767044067383,68.484375,68.75,68.21875,68.5625,225500,-0.002503413746017258,-0.002270663033605791,0.003646308113035568,68.409375,66.8515625,0.007373119440775448,1
1996-09-19,41.12654113769531,68.75,68.796875,68.28125,68.375,410000,0.003878621948437244,-0.002503413746017258,-0.002270663033605791,68.653125,66.959375,0.007211127699842738,0
1996-09-20,41.2724609375,68.640625,68.78125,68.375,68.59375,948400,-0.0015909090909090873,0.003878621948437244,-0.002503413746017258,68.66875,67.03046875,0.0032413021958904646,0
1996-09-23,41.263057708740234,68.625,68.75,68.15625,68.46875,466800,-0.0002276348736626188,-0.0015909090909090873,0.003878621948437244,68.63125,67.11875,0.002625659473989367,0
1996-09-24,41.253662109375,68.609375,69.25,68.3125,68.5625,1269800,-0.00022768670309658567,-0.0002276348736626188,-0.0015909090909090873,68.621875,67.22265625,0.0024420987377092637,1
1996-09-25,41.281829833984375,68.65625,68.9375,68.5,68.9375,1353300,0.0006832156684126733,-0.00022768670309658567,-0.0002276348736626188,68.65625,67.31640625,0.0020542326310523224,0
1996-09-26,41.263057708740234,68.625,69.1875,68.390625,68.75,773200,-0.000455166135639562,0.0006832156684126733,-0.00022768670309658567,68.63125,67.4140625,0.000813549927593703,1
1996-09-27,41.30063247680664,68.6875,68.71875,68.375,68.71875,407600,0.0009107468123861207,-0.000455166135639562,0.0006832156684126733,68.640625,67.54765625,0.0006151526102389292,0
1996-09-30,41.263057708740234,68.625,69.0625,68.578125,68.78125,578200,-0.0009099181073702889,0.0009107468123861207,-0.000455166135639562,68.640625,67.7125,0.0007718826869746629,1
1996-10-01,41.488529205322266,69.0,69.046875,68.4375,68.703125,561400,0.005464480874316946,-0.0009099181073702889,0.0009107468123861207,68.71875,67.875,0.002535204834371616,1
1996-10-02,41.770381927490234,69.46875,69.59375,69.15625,69.25,609000,0.006793478260869623,0.005464480874316946,-0.0009099181073702889,68.88125,68.0578125,0.0035359365084522863,0
1996-10-03,41.73282241821289,69.40625,69.53125,69.203125,69.5,342200,-0.0008996851102114345,0.006793478260869623,0.005464480874316946,69.0375,68.27734375,0.0036288048706328174,1
1996-10-04,42.2965202331543,70.34375,70.34375,69.5,69.6875,754100,0.013507429085997336,-0.0008996851102114345,0.006793478260869623,69.36875,68.49765625,0.006027520133766141,1
1996-10-07,42.343475341796875,70.421875,70.625,70.25,70.3125,235100,0.0011106175033317456,0.013507429085997336,-0.0008996851102114345,69.728125,68.6828125,0.005602490442311088,0
1996-10-08,42.174381256103516,70.140625,70.6875,70.015625,70.453125,386200,-0.003993787441757268,0.0011106175033317456,0.013507429085997336,69.95625,68.85546875,0.0069286726671658316,0
1996-10-09,41.84553146362305,69.59375,70.375,69.515625,70.25,528800,-0.007796836711962629,-0.003993787441757268,0.0011106175033317456,69.98125,68.98203125,0.008069871616904591,0
1996-10-10,41.760986328125,69.453125,69.859375,69.375,69.59375,1562200,-0.00202065559048048,-0.007796836711962629,-0.003993787441757268,69.990625,69.078125,0.008129852198253048,1
1996-10-11,42.2777214050293,70.3125,70.3125,69.71875,69.71875,331300,0.012373453318335281,-0.00202065559048048,-0.007796836711962629,69.984375,69.165625,0.007667112477690312,1
1996-10-14,42.33409118652344,70.40625,70.6875,70.296875,70.3125,201600,0.0013333333333334085,0.012373453318335281,-0.00202065559048048,69.98125,69.2453125,0.007676294530823592,0
1996-10-15,42.2777214050293,70.3125,71.125,69.953125,71.125,776900,-0.0013315579227696217,0.0013333333333334085,0.012373453318335281,70.015625,69.328125,0.007419880051311387,1
1996-10-16,42.48442459106445,70.65625,70.65625,69.9375,70.5,590100,0.004888888888888943,-0.0013315579227696217,0.0013333333333334085,70.228125,69.43671875,0.0058771767875430425,1
1996-10-17,42.59716033935547,70.84375,71.03125,70.546875,70.875,792500,0.0026536930561698036,0.004888888888888943,-0.0013315579227696217,70.50625,69.54140625,0.005202226838000018,1
1996-10-18,42.822608947753906,71.21875,71.3125,70.71875,70.875,695800,0.005293339214821335,0.0026536930561698036,0.004888888888888943,70.6875,69.6703125,0.0027181011331415656,0
1996-10-21,42.76627731323242,71.125,71.625,70.9375,71.28125,879200,-0.0013163668275559814,0.005293339214821335,0.0026536930561698036,70.83125,69.7953125,0.0032291475425254216,0
1996-10-22,42.46561050415039,70.625,71.078125,70.59375,71.0625,848900,-0.007029876977152849,-0.0013163668275559814,0.005293339214821335,70.89375,69.89609375,0.005149837687619786,1
1996-10-23,42.606544494628906,70.859375,70.890625,70.1875,70.46875,735900,0.0033185840707965486,-0.007029876977152849,-0.0013163668275559814,70.934375,70.00625,0.0048867671279440115,0
1996-10-24,42.24014663696289,70.25,70.984375,70.21875,70.859375,379300,-0.008599779492833526,0.0033185840707965486,-0.007029876977152849,70.815625,70.0875,0.006128808916508795,1
1996-10-25,42.2777214050293,70.3125,70.5625,70.125,70.234375,568300,0.000889679715302405,-0.008599779492833526,0.0033185840707965486,70.634375,70.16875,0.005110347982780736,0
1996-10-28,41.99586486816406,69.84375,70.734375,69.8125,70.375,975400,-0.00666666666666671,0.000889679715302405,-0.008599779492833526,70.378125,70.2296875,0.005342957376318833,1
1996-10-29,42.33409118652344,70.40625,70.578125,69.703125,70.0625,815900,0.008053691275167862,-0.00666666666666671,0.000889679715302405,70.334375,70.3,0.006950930365864914,0
1996-10-30,42.19316101074219,70.171875,70.625,70.09375,70.625,495400,-0.0033288948069241098,0.008053691275167862,-0.00666666666666671,70.196875,70.33515625,0.0066427321313139364,1
1996-10-31,42.59716033935547,70.84375,70.875,70.1875,70.265625,726300,0.009574704965486625,-0.0033288948069241098,0.008053691275167862,70.315625,70.40703125,0.007041444858607372,0
1996-11-01,42.44682693481445,70.59375,71.15625,70.265625,70.984375,821300,-0.0035288928098808903,0.009574704965486625,-0.0033288948069241098,70.371875,70.41953125,0.007435514776360209,1
1996-11-04,42.728668212890625,71.0625,71.0625,70.53125,70.6875,1608400,0.006640106241699861,-0.0035288928098808903,0.009574704965486625,70.615625,70.4515625,0.006394058881223129,1
1996-11-05,42.972938537597656,71.46875,71.796875,71.28125,71.296875,764000,0.005716798592787953,0.006640106241699861,-0.0035288928098808903,70.828125,70.51796875,0.0060526517801066096,1
1996-11-06,43.79972839355469,72.84375,72.875,71.53125,71.59375,1665000,0.01923917796239616,0.005716798592787953,0.006640106241699861,71.3625,70.68046875,0.008180225764567919,1
1996-11-07,43.903072357177734,73.015625,73.296875,72.53125,72.625,1446300,0.002359502359502441,0.01923917796239616,0.005716798592787953,71.796875,70.85859375,0.008363348314799833,1
1996-11-08,44.147342681884766,73.421875,73.4375,72.75,73.03125,1355700,0.005563877594692901,0.002359502359502441,0.01923917796239616,72.3625,71.0140625,0.006539976371645926,0
1996-11-11,44.100364685058594,73.34375,73.515625,73.21875,73.25,655900,-0.0010640561821664285,0.005563877594692901,0.002359502359502441,72.81875,71.1609375,0.007714293367981443,0
1996-11-12,43.96881103515625,73.125,73.59375,73.015625,73.546875,719900,-0.0029825308904984915,-0.0010640561821664285,0.005563877594692901,73.15,71.3015625,0.008800966401511038,1
1996-11-13,44.16612243652344,73.453125,73.5625,73.015625,73.203125,481900,0.004487179487179471,-0.0029825308904984915,-0.0010640561821664285,73.271875,71.44140625,0.003629575193396013,1
1996-11-14,44.45736312866211,73.9375,73.9375,73.15625,73.1875,558800,0.006594341629440503,0.004487179487179471,-0.0029825308904984915,73.45625,71.59609375,0.004267861006845807,1
